"Time";"Displacement"
"2020-12-11T11:23";4
"2020-12-11T11:28";4
"2020-12-11T11:33";4
"2020-12-11T11:39";6
"2020-12-11T11:44";6
"2020-12-11T11:49";4
"2020-12-11T11:54";4
"2020-12-11T11:59";4
"2020-12-11T12:04";4
"2020-12-11T12:09";4
"2020-12-11T12:14";4
"2020-12-11T12:19";4
"2020-12-11T12:25";3
"2020-12-11T12:30";5
"2020-12-11T12:35";4
"2020-12-11T12:40";4
"2020-12-11T12:45";4
"2020-12-11T12:50";5
"2020-12-11T12:55";4
"2020-12-11T13:00";4
"2020-12-11T13:05";5
"2020-12-11T13:11";5
"2020-12-11T13:16";6
"2020-12-11T13:21";4
"2020-12-11T13:26";4
"2020-12-11T13:31";6
"2020-12-11T13:36";7
"2020-12-11T13:41";5
"2020-12-11T13:47";6
"2020-12-11T13:52";7
"2020-12-11T13:57";5
"2020-12-11T14:02";4
"2020-12-11T14:07";6
"2020-12-11T14:12";5
"2020-12-11T14:17";5
"2020-12-11T14:22";4
"2020-12-11T14:27";5
"2020-12-11T14:33";6
"2020-12-11T14:38";6
"2020-12-11T14:43";6
"2020-12-11T14:48";4
"2020-12-11T14:53";5
"2020-12-11T14:58";5
"2020-12-11T15:03";4
"2020-12-11T15:08";4
"2020-12-11T15:13";5
"2020-12-11T15:19";4
"2020-12-11T15:24";4
"2020-12-11T15:29";5
"2020-12-11T15:34";4
"2020-12-11T15:39";4
"2020-12-11T15:44";4
"2020-12-11T15:49";5
"2020-12-11T15:54";5
"2020-12-11T16:00";5
"2020-12-11T16:05";5
"2020-12-11T16:10";5
"2020-12-11T16:15";5
"2020-12-11T16:20";4
"2020-12-11T16:25";5
"2020-12-11T16:30";5
"2020-12-11T16:36";5
"2020-12-11T16:41";4
"2020-12-11T16:46";4
"2020-12-11T16:51";5
"2020-12-11T16:56";4
"2020-12-11T17:01";6
"2020-12-11T17:06";5
"2020-12-11T17:11";4
"2020-12-11T17:17";6
"2020-12-11T17:22";6
"2020-12-11T17:27";5
"2020-12-11T17:32";6
"2020-12-11T17:37";6
"2020-12-11T17:42";5
"2020-12-11T17:47";4
"2020-12-11T17:52";4
"2020-12-11T17:58";6
"2020-12-11T18:03";6
"2020-12-11T18:08";5
"2020-12-11T18:13";7
"2020-12-11T18:18";6
"2020-12-11T18:23";4
"2020-12-11T18:28";7
"2020-12-11T18:34";4
"2020-12-11T18:39";5
"2020-12-11T18:44";4
"2020-12-11T18:49";4
"2020-12-11T18:54";5
"2020-12-11T18:59";5
"2020-12-11T19:04";4
"2020-12-11T19:09";4
"2020-12-11T19:15";5
"2020-12-11T19:20";6
"2020-12-11T19:25";5
"2020-12-11T19:30";5
"2020-12-11T19:35";4
"2020-12-11T19:40";5
"2020-12-11T19:45";5
"2020-12-11T19:50";4
"2020-12-11T19:56";3
"2020-12-11T20:01";4
"2020-12-11T20:06";3
"2020-12-11T20:11";5
"2020-12-11T20:16";4
"2020-12-11T20:21";4
"2020-12-11T20:26";3
"2020-12-11T20:31";4
"2020-12-11T20:37";5
"2020-12-11T20:42";3
"2020-12-11T20:47";3
"2020-12-11T20:52";3
"2020-12-11T20:57";4
"2020-12-11T21:02";4
"2020-12-11T21:07";4
"2020-12-11T21:12";4
"2020-12-11T21:18";5
"2020-12-11T21:23";4
"2020-12-11T21:28";4
"2020-12-11T21:33";4
"2020-12-11T21:38";4
"2020-12-11T21:43";4
"2020-12-11T21:48";4
"2020-12-11T21:53";5
"2020-12-11T21:59";5
"2020-12-11T22:04";4
"2020-12-11T22:09";5
"2020-12-11T22:14";5
"2020-12-11T22:19";3
"2020-12-11T22:24";4
"2020-12-11T22:29";4
"2020-12-11T22:35";4
"2020-12-11T22:40";4
"2020-12-11T22:45";4
"2020-12-11T22:50";5
"2020-12-11T22:55";6
"2020-12-11T23:00";4
"2020-12-11T23:05";4
"2020-12-11T23:10";4
"2020-12-11T23:15";4
"2020-12-11T23:21";4
"2020-12-11T23:26";4
"2020-12-11T23:31";4
"2020-12-11T23:36";4
"2020-12-11T23:41";5
"2020-12-11T23:46";4
"2020-12-11T23:51";5
"2020-12-11T23:56";5
"2020-12-12T00:02";6
"2020-12-12T00:07";4
"2020-12-12T00:12";5
"2020-12-12T00:17";5
"2020-12-12T00:22";5
"2020-12-12T00:27";5
"2020-12-12T00:32";5
"2020-12-12T00:37";6
"2020-12-12T00:43";4
"2020-12-12T00:48";4
"2020-12-12T00:53";7
"2020-12-12T00:58";4
"2020-12-12T01:03";5
"2020-12-12T01:08";4
"2020-12-12T01:13";5
"2020-12-12T01:18";4
"2020-12-12T01:24";4
"2020-12-12T01:29";4
"2020-12-12T01:34";4
"2020-12-12T01:39";3
"2020-12-12T01:44";3
"2020-12-12T01:49";6
"2020-12-12T01:54";5
"2020-12-12T01:59";4
"2020-12-12T02:05";4
"2020-12-12T02:10";5
"2020-12-12T02:15";4
"2020-12-12T02:20";4
"2020-12-12T02:25";4
"2020-12-12T02:30";3
"2020-12-12T02:35";4
"2020-12-12T02:41";4
"2020-12-12T02:46";4
"2020-12-12T02:51";4
"2020-12-12T02:56";5
"2020-12-12T03:01";4
"2020-12-12T03:06";4
"2020-12-12T03:11";5
"2020-12-12T03:16";4
"2020-12-12T03:22";4
"2020-12-12T03:27";5
"2020-12-12T03:32";3
"2020-12-12T03:37";3
"2020-12-12T03:42";4
"2020-12-12T03:47";3
"2020-12-12T03:52";4
"2020-12-12T03:57";3
"2020-12-12T04:03";3
"2020-12-12T04:08";4
"2020-12-12T04:13";4
"2020-12-12T04:18";5
"2020-12-12T04:23";6
"2020-12-12T04:28";5
"2020-12-12T04:33";4
"2020-12-12T04:38";5
"2020-12-12T04:44";4
"2020-12-12T04:49";5
"2020-12-12T04:54";5
"2020-12-12T04:59";4
"2020-12-12T05:04";4
"2020-12-12T05:09";4
"2020-12-12T05:14";4
"2020-12-12T05:19";5
"2020-12-12T05:25";6
"2020-12-12T05:30";4
"2020-12-12T05:35";6
"2020-12-12T05:40";4
"2020-12-12T05:45";4
"2020-12-12T05:50";4
"2020-12-12T05:55";4
"2020-12-12T06:00";4
"2020-12-12T06:06";4
"2020-12-12T06:11";5
"2020-12-12T06:16";4
"2020-12-12T06:21";4
"2020-12-12T06:26";5
"2020-12-12T06:31";4
"2020-12-12T06:36";6
"2020-12-12T06:41";4
"2020-12-12T06:47";4
"2020-12-12T06:52";5
"2020-12-12T06:57";4
"2020-12-12T07:02";4
"2020-12-12T07:07";4
"2020-12-12T07:12";4
"2020-12-12T07:17";4
"2020-12-12T07:22";4
"2020-12-12T07:27";4
"2020-12-12T07:33";4
"2020-12-12T07:38";4
"2020-12-12T07:43";6
"2020-12-12T07:48";3
"2020-12-12T07:53";5
"2020-12-12T07:58";4
"2020-12-12T08:03";5
"2020-12-12T08:08";5
"2020-12-12T08:14";6
"2020-12-12T08:19";5
"2020-12-12T08:24";5
"2020-12-12T08:29";4
"2020-12-12T08:34";4
"2020-12-12T08:39";4
"2020-12-12T08:44";5
"2020-12-12T08:49";4
"2020-12-12T08:54";4
"2020-12-12T09:00";5
"2020-12-12T09:05";4
"2020-12-12T09:10";4
"2020-12-12T09:15";4
"2020-12-12T09:20";5
"2020-12-12T09:25";5
"2020-12-12T09:30";6
"2020-12-12T09:35";4
"2020-12-12T09:41";5
"2020-12-12T09:46";4
"2020-12-12T09:51";3
"2020-12-12T09:56";4
"2020-12-12T10:01";4
"2020-12-12T10:06";6
"2020-12-12T10:11";4
"2020-12-12T10:16";4
"2020-12-12T10:22";4
"2020-12-12T10:27";5
"2020-12-12T10:32";4
"2020-12-12T10:37";5
"2020-12-12T10:42";3
"2020-12-12T10:47";4
"2020-12-12T10:52";5
"2020-12-12T10:57";3
"2020-12-12T11:03";6
"2020-12-12T11:08";4
"2020-12-12T11:13";4
"2020-12-12T11:18";3
"2020-12-12T11:23";7
"2020-12-12T11:28";5
"2020-12-12T11:33";4
"2020-12-12T11:39";3
"2020-12-12T11:44";5
"2020-12-12T11:49";4
"2020-12-12T11:54";4
"2020-12-12T11:59";4
"2020-12-12T12:04";4
"2020-12-12T12:09";6
"2020-12-12T12:14";4
"2020-12-12T12:19";5
"2020-12-12T12:25";4
"2020-12-12T12:30";5
"2020-12-12T12:35";5
"2020-12-12T12:40";5
"2020-12-12T12:45";7
"2020-12-12T12:50";4
"2020-12-12T12:55";4
"2020-12-12T13:00";4
"2020-12-12T13:05";5
"2020-12-12T13:11";4
"2020-12-12T13:16";4
"2020-12-12T13:26";4
"2020-12-12T13:31";3
"2020-12-12T13:36";6
"2020-12-12T13:41";4
"2020-12-12T13:46";5
"2020-12-12T13:52";4
"2020-12-12T13:57";4
"2020-12-12T14:02";5
"2020-12-12T14:07";3
"2020-12-12T14:12";5
"2020-12-12T14:17";5
"2020-12-12T14:22";5
"2020-12-12T14:27";5
"2020-12-12T14:32";6
"2020-12-12T14:38";5
"2020-12-12T14:43";6
"2020-12-12T14:48";7
"2020-12-12T14:53";4
"2020-12-12T14:58";6
"2020-12-12T15:03";4
"2020-12-12T15:08";6
"2020-12-12T15:13";4
"2020-12-12T15:19";4
"2020-12-12T15:24";5
"2020-12-12T15:29";5
"2020-12-12T15:34";5
"2020-12-12T15:39";5
"2020-12-12T15:44";6
"2020-12-12T15:49";4
"2020-12-12T15:55";7
"2020-12-12T16:00";4
"2020-12-12T16:05";6
"2020-12-12T16:10";6
"2020-12-12T16:15";7
"2020-12-12T16:20";6
"2020-12-12T16:25";4
"2020-12-12T16:30";5
"2020-12-12T16:36";5
"2020-12-12T16:41";4
"2020-12-12T16:46";5
"2020-12-12T16:51";5
"2020-12-12T16:56";4
"2020-12-12T17:01";5
"2020-12-12T17:06";4
"2020-12-12T17:11";6
"2020-12-12T17:17";6
"2020-12-12T17:22";4
"2020-12-12T17:27";6
"2020-12-12T17:32";6
"2020-12-12T17:37";5
"2020-12-12T17:42";5
"2020-12-12T17:47";4
"2020-12-12T17:52";5
"2020-12-12T17:57";5
"2020-12-12T18:03";4
"2020-12-12T18:08";4
"2020-12-12T18:13";4
"2020-12-12T18:18";5
"2020-12-12T18:23";5
"2020-12-12T18:28";5
"2020-12-12T18:33";5
"2020-12-12T18:38";5
"2020-12-12T18:43";6
"2020-12-12T18:49";5
"2020-12-12T18:54";4
"2020-12-12T18:59";5
"2020-12-12T19:04";5
"2020-12-12T19:09";5
"2020-12-12T19:14";5
"2020-12-12T19:19";5
"2020-12-12T19:25";4
"2020-12-12T19:30";4
"2020-12-12T19:35";6
"2020-12-12T19:40";5
"2020-12-12T19:45";5
"2020-12-12T19:50";5
"2020-12-12T19:55";5
"2020-12-12T20:00";6
"2020-12-12T20:06";6
"2020-12-12T20:11";4
"2020-12-12T20:16";6
"2020-12-12T20:21";4
"2020-12-12T20:26";5
"2020-12-12T20:31";5
"2020-12-12T20:36";4
"2020-12-12T20:41";4
"2020-12-12T20:47";4
"2020-12-12T20:52";4
"2020-12-12T20:57";5
"2020-12-12T21:02";6
"2020-12-12T21:07";7
"2020-12-12T21:12";6
"2020-12-12T21:17";5
"2020-12-12T21:22";5
"2020-12-12T21:27";4
"2020-12-12T21:33";5
"2020-12-12T21:38";4
"2020-12-12T21:43";5
"2020-12-12T21:48";5
"2020-12-12T21:53";6
"2020-12-12T21:58";5
"2020-12-12T22:03";5
"2020-12-12T22:08";5
"2020-12-12T22:14";4
"2020-12-12T22:19";4
"2020-12-12T22:24";6
"2020-12-12T22:29";6
"2020-12-12T22:34";6
"2020-12-12T22:39";5
"2020-12-12T22:44";5
"2020-12-12T22:49";5
"2020-12-12T22:54";5
"2020-12-12T23:00";4
"2020-12-12T23:05";5
"2020-12-12T23:10";4
"2020-12-12T23:15";3
"2020-12-12T23:20";3
"2020-12-12T23:25";4
"2020-12-12T23:30";3
"2020-12-12T23:36";3
"2020-12-12T23:41";5
"2020-12-12T23:46";6
"2020-12-12T23:51";5
"2020-12-12T23:56";5
"2020-12-13T00:01";5
"2020-12-13T00:06";4
"2020-12-13T00:11";4
"2020-12-13T00:16";5
"2020-12-13T00:22";6
"2020-12-13T00:27";7
"2020-12-13T00:32";4
"2020-12-13T00:37";4
"2020-12-13T00:42";4
"2020-12-13T00:47";5
"2020-12-13T00:52";5
"2020-12-13T00:57";4
"2020-12-13T01:03";6
"2020-12-13T01:08";4
"2020-12-13T01:13";4
"2020-12-13T01:18";4
"2020-12-13T01:23";5
"2020-12-13T01:28";4
"2020-12-13T01:33";4
"2020-12-13T01:38";4
"2020-12-13T01:44";5
"2020-12-13T01:49";5
"2020-12-13T01:54";5
"2020-12-13T01:59";6
"2020-12-13T02:04";6
"2020-12-13T02:09";4
"2020-12-13T02:14";5
"2020-12-13T02:19";5
"2020-12-13T02:25";4
"2020-12-13T02:30";4
"2020-12-13T02:35";6
"2020-12-13T02:40";4
"2020-12-13T02:45";4
"2020-12-13T02:50";5
"2020-12-13T02:55";4
"2020-12-13T03:00";5
"2020-12-13T03:06";6
"2020-12-13T03:11";4
"2020-12-13T03:16";5
"2020-12-13T03:21";4
"2020-12-13T03:26";5
"2020-12-13T03:31";5
"2020-12-13T03:36";3
"2020-12-13T03:42";4
"2020-12-13T03:47";4
"2020-12-13T03:52";5
"2020-12-13T03:57";5
"2020-12-13T04:02";4
"2020-12-13T04:07";6
"2020-12-13T04:12";4
"2020-12-13T04:17";3
"2020-12-13T04:22";4
"2020-12-13T04:28";3
"2020-12-13T04:33";6
"2020-12-13T04:38";5
"2020-12-13T04:43";5
"2020-12-13T04:48";4
"2020-12-13T04:53";4
"2020-12-13T04:58";7
"2020-12-13T05:03";6
"2020-12-13T05:09";4
"2020-12-13T05:14";5
"2020-12-13T05:19";6
"2020-12-13T05:24";4
"2020-12-13T05:29";5
"2020-12-13T05:34";5
"2020-12-13T05:39";6
"2020-12-13T05:44";4
"2020-12-13T05:50";6
"2020-12-13T05:55";4
"2020-12-13T06:00";6
"2020-12-13T06:05";5
"2020-12-13T06:10";4
"2020-12-13T06:15";5
"2020-12-13T06:31";4
"2020-12-13T06:41";5
"2020-12-13T06:46";4
"2020-12-13T06:51";6
"2020-12-13T06:56";5
"2020-12-13T07:01";6
"2020-12-13T07:06";4
"2020-12-13T07:17";5
"2020-12-13T07:22";5
"2020-12-13T07:27";5
"2020-12-13T07:32";6
"2020-12-13T07:42";5
"2020-12-13T07:47";4
"2020-12-13T07:53";5
"2020-12-13T07:58";4
"2020-12-13T08:03";7
"2020-12-13T08:08";4
"2020-12-13T08:13";5
"2020-12-13T08:18";4
"2020-12-13T08:23";5
"2020-12-13T08:28";4
"2020-12-13T08:34";7
"2020-12-13T08:39";6
"2020-12-13T08:44";6
"2020-12-13T08:49";5
"2020-12-13T08:54";4
"2020-12-13T08:59";4
"2020-12-13T09:04";4
"2020-12-13T09:09";6
"2020-12-13T09:15";6
"2020-12-13T09:20";5
"2020-12-13T09:25";5
"2020-12-13T09:30";4
"2020-12-13T09:35";4
"2020-12-13T09:40";6
"2020-12-13T09:45";5
"2020-12-13T09:50";5
"2020-12-13T09:56";5
"2020-12-13T10:01";5
"2020-12-13T10:11";5
"2020-12-13T10:16";5
"2020-12-13T10:21";6
"2020-12-13T10:26";6
"2020-12-13T10:31";6
"2020-12-13T10:37";5
"2020-12-13T10:42";4
"2020-12-13T10:47";5
"2020-12-13T10:52";5
"2020-12-13T10:57";6
"2020-12-13T11:02";4
"2020-12-13T11:07";3
"2020-12-13T11:18";6
"2020-12-13T11:23";4
"2020-12-13T11:28";6
"2020-12-13T11:33";5
"2020-12-13T11:38";6
"2020-12-13T11:43";4
"2020-12-13T11:48";6
"2020-12-13T11:54";7
"2020-12-13T11:59";4
"2020-12-13T12:04";5
"2020-12-13T12:09";6
"2020-12-13T12:14";4
"2020-12-13T12:19";5
"2020-12-13T12:24";5
"2020-12-13T12:29";6
"2020-12-13T12:34";7
"2020-12-13T12:40";5
"2020-12-13T12:45";6
"2020-12-13T12:50";6
"2020-12-13T12:55";5
"2020-12-13T13:00";5
"2020-12-13T13:05";5
"2020-12-13T13:10";6
"2020-12-13T13:15";6
"2020-12-13T13:21";5
"2020-12-13T13:26";5
"2020-12-13T13:31";5
"2020-12-13T13:36";5
"2020-12-13T13:41";6
"2020-12-13T13:46";5
"2020-12-13T13:51";6
"2020-12-13T13:56";5
"2020-12-13T14:02";4
"2020-12-13T14:07";4
"2020-12-13T14:12";5
"2020-12-13T14:17";6
"2020-12-13T14:22";6
"2020-12-13T14:27";7
"2020-12-13T14:32";6
"2020-12-13T14:37";4
"2020-12-13T14:43";5
"2020-12-13T14:48";5
"2020-12-13T14:53";4
"2020-12-13T14:58";7
"2020-12-13T15:03";6
"2020-12-13T15:08";4
"2020-12-13T15:13";5
"2020-12-13T15:18";6
"2020-12-13T15:24";5
"2020-12-13T15:29";4
"2020-12-13T15:34";5
"2020-12-13T15:39";5
"2020-12-13T15:44";4
"2020-12-13T15:49";4
"2020-12-13T15:54";6
"2020-12-13T15:59";4
"2020-12-13T16:05";6
"2020-12-13T16:10";4
"2020-12-13T16:15";5
"2020-12-13T16:20";6
"2020-12-13T16:25";5
"2020-12-13T16:30";6
"2020-12-13T16:35";4
"2020-12-13T16:41";6
"2020-12-13T16:46";4
"2020-12-13T16:51";6
"2020-12-13T16:56";5
"2020-12-13T17:01";6
"2020-12-13T17:06";4
"2020-12-13T17:11";3
"2020-12-13T17:16";5
"2020-12-13T17:22";4
"2020-12-13T17:27";5
"2020-12-13T17:32";5
"2020-12-13T17:42";4
"2020-12-13T17:47";6
"2020-12-13T17:52";5
"2020-12-13T18:03";5
"2020-12-13T18:08";6
"2020-12-13T18:13";5
"2020-12-13T18:18";4
"2020-12-13T18:23";5
"2020-12-13T18:28";4
"2020-12-13T18:33";5
"2020-12-13T18:38";4
"2020-12-13T18:44";6
"2020-12-13T18:49";4
"2020-12-13T18:59";4
"2020-12-13T19:04";6
"2020-12-13T19:09";4
"2020-12-13T19:19";5
"2020-12-13T19:25";5
"2020-12-13T19:35";6
"2020-12-13T19:40";5
"2020-12-13T19:45";4
"2020-12-13T19:50";5
"2020-12-13T19:55";7
"2020-12-13T20:00";4
"2020-12-13T20:05";7
"2020-12-13T20:11";3
"2020-12-13T20:16";5
"2020-12-13T20:21";4
"2020-12-13T20:26";4
"2020-12-13T20:31";4
"2020-12-13T20:36";5
"2020-12-13T20:41";6
"2020-12-13T20:46";4
"2020-12-13T20:52";4
"2020-12-13T20:57";5
"2020-12-13T21:02";4
"2020-12-13T21:12";4
"2020-12-13T21:17";3
"2020-12-13T21:22";4
"2020-12-13T21:27";5
"2020-12-13T21:32";4
"2020-12-13T21:38";4
"2020-12-13T21:43";5
"2020-12-13T21:48";4
"2020-12-13T21:53";5
"2020-12-13T21:58";5
"2020-12-13T22:03";6
"2020-12-13T22:08";4
"2020-12-13T22:13";5
"2020-12-13T22:18";4
"2020-12-13T22:24";5
"2020-12-13T22:29";4
"2020-12-13T22:34";4
"2020-12-13T22:39";5
"2020-12-13T22:44";4
"2020-12-13T22:49";4
"2020-12-13T22:54";4
"2020-12-13T22:59";5
"2020-12-13T23:05";4
"2020-12-13T23:10";5
"2020-12-13T23:15";5
"2020-12-13T23:20";4
"2020-12-13T23:25";3
"2020-12-13T23:30";4
"2020-12-13T23:35";6
"2020-12-13T23:40";3
"2020-12-13T23:46";4
"2020-12-13T23:51";3
"2020-12-13T23:56";5
"2020-12-14T00:01";4
"2020-12-14T00:06";4
"2020-12-14T00:11";4
"2020-12-14T00:16";6
"2020-12-14T00:22";4
"2020-12-14T00:27";6
"2020-12-14T00:32";6
"2020-12-14T00:37";5
"2020-12-14T00:42";4
"2020-12-14T00:47";5
"2020-12-14T00:52";4
"2020-12-14T00:57";5
"2020-12-14T01:03";5
"2020-12-14T01:08";4
"2020-12-14T01:13";5
"2020-12-14T01:18";4
"2020-12-14T01:23";5
"2020-12-14T01:28";4
"2020-12-14T01:33";5
"2020-12-14T01:38";4
"2020-12-14T01:44";6
"2020-12-14T01:49";5
"2020-12-14T01:54";5
"2020-12-14T02:04";5
"2020-12-14T02:09";4
"2020-12-14T02:14";4
"2020-12-14T02:19";6
"2020-12-14T02:24";4
"2020-12-14T02:30";5
"2020-12-14T02:35";5
"2020-12-14T02:40";5
"2020-12-14T02:45";5
"2020-12-14T02:50";5
"2020-12-14T02:55";5
"2020-12-14T03:00";4
"2020-12-14T03:05";4
"2020-12-14T03:11";4
"2020-12-14T03:16";4
"2020-12-14T03:21";4
"2020-12-14T03:26";4
"2020-12-14T03:31";4
"2020-12-14T03:36";4
"2020-12-14T03:41";5
"2020-12-14T03:46";4
"2020-12-14T03:52";4
"2020-12-14T03:57";4
"2020-12-14T04:02";5
"2020-12-14T04:07";3
"2020-12-14T04:12";4
"2020-12-14T04:17";4
"2020-12-14T04:22";4
"2020-12-14T04:27";3
"2020-12-14T04:32";4
"2020-12-14T04:38";4
"2020-12-14T04:43";5
"2020-12-14T04:48";5
"2020-12-14T04:53";7
"2020-12-14T04:58";4
"2020-12-14T05:03";4
"2020-12-14T05:08";3
"2020-12-14T05:13";3
"2020-12-14T05:19";4
"2020-12-14T05:24";4
"2020-12-14T05:29";3
"2020-12-14T05:34";4
"2020-12-14T05:39";4
"2020-12-14T05:44";4
"2020-12-14T05:49";3
"2020-12-14T05:54";4
"2020-12-14T06:00";3
"2020-12-14T06:05";3
"2020-12-14T06:10";4
"2020-12-14T06:15";3
"2020-12-14T06:20";3
"2020-12-14T06:25";3
"2020-12-14T06:30";3
"2020-12-14T06:36";4
"2020-12-14T06:41";4
"2020-12-14T06:46";4
"2020-12-14T06:51";4
"2020-12-14T06:56";3
"2020-12-14T07:01";3
"2020-12-14T07:06";3
"2020-12-14T07:11";3
"2020-12-14T07:17";3
"2020-12-14T07:22";3
"2020-12-14T07:27";4
"2020-12-14T07:32";3
"2020-12-14T07:37";8
"2020-12-14T07:42";5
"2020-12-14T07:47";7
"2020-12-14T07:52";4
"2020-12-14T07:57";4
"2020-12-14T08:02";5
"2020-12-14T08:08";5
"2020-12-14T08:13";4
"2020-12-14T08:18";5
"2020-12-14T08:23";5
"2020-12-14T08:28";5
"2020-12-14T08:33";6
"2020-12-14T08:38";6
"2020-12-14T08:43";5
"2020-12-14T08:49";4
"2020-12-14T08:54";4
"2020-12-14T08:59";4
"2020-12-14T09:04";4
"2020-12-14T09:09";4
"2020-12-14T09:14";5
"2020-12-14T09:19";4
"2020-12-14T09:25";5
"2020-12-14T09:30";5
"2020-12-14T09:35";6
"2020-12-14T09:40";4
"2020-12-14T09:45";3
"2020-12-14T09:50";6
"2020-12-14T09:55";3
"2020-12-14T10:00";5
"2020-12-14T10:06";6
"2020-12-14T10:11";5
"2020-12-14T10:16";5
"2020-12-14T10:21";5
"2020-12-14T10:26";4
"2020-12-14T10:31";5
"2020-12-14T10:36";5
"2020-12-14T10:41";5
"2020-12-14T10:46";4
"2020-12-14T10:52";4
"2020-12-14T10:57";4
"2020-12-14T11:02";3
"2020-12-14T11:07";4
"2020-12-14T11:12";4
"2020-12-14T11:17";5
"2020-12-14T11:22";3
"2020-12-14T11:27";5
"2020-12-14T11:33";5
"2020-12-14T11:38";5
"2020-12-14T11:43";5
"2020-12-14T11:48";5
"2020-12-14T11:53";5
"2020-12-14T11:58";4
"2020-12-14T12:03";5
"2020-12-14T12:08";4
"2020-12-14T12:13";6
"2020-12-14T12:19";6
"2020-12-14T12:24";4
"2020-12-14T12:29";4
"2020-12-14T12:34";4
"2020-12-14T12:44";5
"2020-12-14T12:49";4
"2020-12-14T12:54";4
"2020-12-14T13:00";5
"2020-12-14T13:05";3
"2020-12-14T13:10";5
"2020-12-14T13:15";6
"2020-12-14T13:20";4
"2020-12-14T13:25";5
"2020-12-14T13:30";5
"2020-12-14T13:35";4
"2020-12-14T13:46";5
"2020-12-14T13:51";5
"2020-12-14T13:56";4
"2020-12-14T14:01";5
"2020-12-14T14:06";4
"2020-12-14T14:11";6
"2020-12-14T14:16";4
"2020-12-14T14:21";4
"2020-12-14T14:27";4
"2020-12-14T14:32";5
"2020-12-14T14:37";3
"2020-12-14T14:42";4
"2020-12-14T14:47";4
"2020-12-14T14:52";4
"2020-12-14T14:57";4
"2020-12-14T15:03";4
"2020-12-14T15:08";5
"2020-12-14T15:13";4
"2020-12-14T15:18";4
"2020-12-14T15:23";5
"2020-12-14T15:28";4
"2020-12-14T15:33";6
"2020-12-14T15:44";4
"2020-12-14T15:49";4
"2020-12-14T15:59";5
"2020-12-14T16:04";4
"2020-12-14T16:09";5
"2020-12-14T16:14";5
"2020-12-14T16:19";4
"2020-12-14T16:25";4
"2020-12-14T16:30";4
"2020-12-14T16:35";4
"2020-12-14T16:40";5
"2020-12-14T16:45";5
"2020-12-14T16:50";4
"2020-12-14T16:55";4
"2020-12-14T17:00";4
"2020-12-14T17:06";4
"2020-12-14T17:16";4
"2020-12-14T17:21";4
"2020-12-14T17:26";4
"2020-12-14T17:31";6
"2020-12-14T17:36";4
"2020-12-14T17:42";5
"2020-12-14T17:47";5
"2020-12-14T17:52";4
"2020-12-14T17:57";8
"2020-12-14T18:02";4
"2020-12-14T18:07";4
"2020-12-14T18:12";4
"2020-12-14T18:17";5
"2020-12-14T18:23";2
"2020-12-14T18:28";3
"2020-12-14T18:33";4
"2020-12-14T18:38";4
"2020-12-14T18:43";3
"2020-12-14T18:48";3
"2020-12-14T18:53";5
"2020-12-14T18:58";3
"2020-12-14T19:03";3
"2020-12-14T19:09";3
"2020-12-14T19:14";3
"2020-12-14T19:19";3
"2020-12-14T19:24";3
"2020-12-14T19:29";4
"2020-12-14T19:34";3
"2020-12-14T19:39";4
"2020-12-14T19:45";3
"2020-12-14T19:50";3
"2020-12-14T19:55";3
"2020-12-14T20:00";3
"2020-12-14T20:05";3
"2020-12-14T20:10";3
"2020-12-14T20:15";3
"2020-12-14T20:21";4
"2020-12-14T20:26";3
"2020-12-14T20:31";3
"2020-12-14T20:36";3
"2020-12-14T20:41";3
"2020-12-14T20:46";3
"2020-12-14T20:51";3
"2020-12-14T20:56";5
"2020-12-14T21:01";3
"2020-12-14T21:07";4
"2020-12-14T21:12";4
"2020-12-14T21:17";3
"2020-12-14T21:22";4
"2020-12-14T21:27";4
"2020-12-14T21:32";5
"2020-12-14T21:37";4
"2020-12-14T21:42";4
"2020-12-14T21:48";5
"2020-12-14T21:53";5
"2020-12-14T21:58";6
"2020-12-14T22:03";5
"2020-12-14T22:08";4
"2020-12-14T22:13";4
"2020-12-14T22:18";4
"2020-12-14T22:23";4
"2020-12-14T22:29";5
"2020-12-14T22:34";5
"2020-12-14T22:39";4
"2020-12-14T22:44";4
"2020-12-14T22:49";5
"2020-12-14T22:54";4
"2020-12-14T22:59";5
"2020-12-14T23:04";5
"2020-12-14T23:09";6
"2020-12-14T23:15";4
"2020-12-14T23:20";5
"2020-12-14T23:25";4
"2020-12-14T23:30";7
"2020-12-14T23:35";4
"2020-12-14T23:40";4
"2020-12-14T23:45";4
"2020-12-14T23:50";4
"2020-12-14T23:56";5
"2020-12-15T00:01";6
"2020-12-15T00:06";6
"2020-12-15T00:11";4
"2020-12-15T00:16";4
"2020-12-15T00:21";5
"2020-12-15T00:26";5
"2020-12-15T00:31";4
"2020-12-15T00:36";4
"2020-12-15T00:42";5
"2020-12-15T00:47";5
"2020-12-15T00:52";4
"2020-12-15T00:57";5
"2020-12-15T01:02";5
"2020-12-15T01:07";6
"2020-12-15T01:23";4
"2020-12-15T01:28";5
"2020-12-15T01:33";4
"2020-12-15T01:38";7
"2020-12-15T01:43";6
"2020-12-15T01:48";5
"2020-12-15T01:53";5
"2020-12-15T01:58";4
"2020-12-15T02:04";4
"2020-12-15T02:09";6
"2020-12-15T02:19";6
"2020-12-15T02:24";3
"2020-12-15T02:29";5
"2020-12-15T02:34";5
